0.41903,0,0,0.24201,0,0,0.12679,0,0,0,0.087985,0,0,0.067612,0,0,0.042612,0,0,0,0.013955
0.41903,0,0,0.24201,0,0,0.12679,0,0,0,0.087985,0,0,0.067612,0,0,0.042612,0,0,0,0.013955
0.34425,0,0,0.24545,0,0,0.1791,0,0,0,0.11627,0,0,0.071866,0,0,0.035448,0,0,0,0.0076119
0.35037,0,0,0.22254,0,0,0.16254,0,0,0,0.13746,0,0,0.088806,0,0,0.033507,0,0,0,0.0047761
0.36687,0,0,0.23724,0,0,0.14821,0,0,0,0.11575,0,0,0.088731,0,0,0.036791,0,0,0,0.0064179
0.2653,0,0,0.25672,0,0,0.21821,0,0,0,0.15104,0,0,0.081418,0,0,0.025597,0,0,0,0.0017164
0.25463,0,0,0.23799,0,0,0.2106,0,0,0,0.16806,0,0,0.093134,0,0,0.029925,0,0,0,0.0056716
0.21336,0,0,0.25619,0,0,0.26567,0,0,0,0.1647,0,0,0.07306,0,0,0.022612,0,0,0,0.004403
0.32187,0,0,0.22813,0,0,0.17515,0,0,0,0.14022,0,0,0.094254,0,0,0.03597,0,0,0,0.004403
0.40597,0,0,0.20418,0,0,0.1544,0,0,0,0.11724,0,0,0.077537,0,0,0.033955,0,0,0,0.0067164
0.40448,0,0,0.23119,0,0,0.13828,0,0,0,0.08791,0,0,0.071567,0,0,0.049254,0,0,0,0.017313
0.29619,0,0,0.25478,0,0,0.20134,0,0,0,0.14366,0,0,0.078358,0,0,0.022239,0,0,0,0.0034328
0.22037,0,0,0.26172,0,0,0.25403,0,0,0,0.16418,0,0,0.07597,0,0,0.021642,0,0,0,0.0020896
0.43933,0,0,0.14433,0,0,0.10955,0,0,0,0.13104,0,0,0.11082,0,0,0.05194,0,0,0,0.012985
0.29276,0,0,0.27567,0,0,0.21619,0,0,0,0.12328,0,0,0.063358,0,0,0.024925,0,0,0,0.003806
0.28201,0,0,0.21776,0,0,0.20448,0,0,0,0.15836,0,0,0.094701,0,0,0.036418,0,0,0,0.0062687
0.38604,0,0,0.17873,0,0,0.16896,0,0,0,0.12858,0,0,0.083507,0,0,0.042164,0,0,0,0.012015
0.42022,0,0,0.20903,0,0,0.13172,0,0,0,0.10321,0,0,0.077612,0,0,0.045075,0,0,0,0.013134
0.2453,0,0,0.25649,0,0,0.22269,0,0,0,0.14821,0,0,0.084478,0,0,0.034179,0,0,0,0.0086567
0.24396,0,0,0.24604,0,0,0.21754,0,0,0,0.16149,0,0,0.087537,0,0,0.037537,0,0,0,0.0058955
0.32657,0,0,0.20336,0,0,0.20567,0,0,0,0.19664,0,0,0.060075,0,0,0.0073881,0,0,0,0.00029851
0.37948,0,0,0.19821,0,0,0.19507,0,0,0,0.12328,0,0,0.073657,0,0,0.024851,0,0,0,0.0054478
0.30067,0,0,0.24739,0,0,0.20694,0,0,0,0.1359,0,0,0.077015,0,0,0.027388,0,0,0,0.0047015
0.29157,0,0,0.18619,0,0,0.23582,0,0,0,0.17485,0,0,0.084701,0,0,0.022985,0,0,0,0.0038806
0.31403,0,0,0.26634,0,0,0.19627,0,0,0,0.13463,0,0,0.06709,0,0,0.019328,0,0,0,0.0023134
0.36015,0,0,0.25112,0,0,0.24799,0,0,0,0.11157,0,0,0.026045,0,0,0.0028358,0,0,0,0.00029851
0.2541,0,0,0.27575,0,0,0.23,0,0,0,0.14045,0,0,0.07291,0,0,0.02306,0,0,0,0.0037313
0.23903,0,0,0.18642,0,0,0.2456,0,0,0,0.19776,0,0,0.097836,0,0,0.027687,0,0,0,0.0056716
0.36306,0,0,0.19522,0,0,0.17858,0,0,0,0.14507,0,0,0.079701,0,0,0.034851,0,0,0,0.0035075
0.31231,0,0.22224,0,0,0.16754,0,0,0.1356,0,0,0.092537,0,0,0.050299,0,0,0.016567,0,0,0.0029104
0.21537,0,0.26,0,0,0.24172,0,0,0.17701,0,0,0.074552,0,0,0.02597,0,0,0.0051493,0,0,0.00022388
0.29224,0,0.23955,0,0,0.20679,0,0,0.14724,0,0,0.077164,0,0,0.029328,0,0,0.0066418,0,0,0.0010448
0.34134,0,0.20799,0,0,0.17119,0,0,0.12925,0,0,0.086194,0,0,0.048582,0,0,0.013284,0,0,0.0021642
0.39866,0,0.16276,0,0,0.14082,0,0,0.12993,0,0,0.093657,0,0,0.052388,0,0,0.017537,0,0,0.0042537
0.29545,0,0,0.2156,0,0,0.205,0,0,0,0.16015,0,0,0.088731,0,0,0.029627,0,0,0,0.0054478
0.40321,0,0.19299,0,0,0.16836,0,0,0.10194,0,0,0.067836,0,0,0.043806,0,0,0.018582,0,0,0.0032836
0.19836,0,0.17366,0,0,0.2353,0,0,0.2056,0,0,0.12776,0,0,0.046194,0,0,0.011791,0,0,0.0013433
0.27045,0,0,0.22761,0,0,0.21075,0,0,0,0.15731,0,0,0.095746,0,0,0.033657,0,0,0,0.0044776
0.36769,0,0,0.2141,0,0,0.1894,0,0,0,0.13604,0,0,0.068358,0,0,0.021045,0,0,0,0.0033582
0.22575,0,0,0.23037,0,0,0.23828,0,0,0,0.18985,0,0,0.089104,0,0,0.024179,0,0,0,0.0024627
0.3953,0,0,0.20187,0,0,0.18321,0,0,0,0.13052,0,0,0.067985,0,0,0.018284,0,0,0,0.0028358
0.21657,0,0,0.2056,0,0,0.24627,0,0,0,0.20321,0,0,0.098433,0,0,0.027313,0,0,0,0.0026119
0.2897,0,0,0.24313,0,0,0.22119,0,0,0,0.15209,0,0,0.071716,0,0,0.018358,0,0,0,0.003806
0.2503,0,0,0.19418,0,0,0.22052,0,0,0,0.1953,0,0,0.10007,0,0,0.034254,0,0,0,0.0053731
0.31784,0,0,0.26746,0,0,0.19485,0,0,0,0.12799,0,0,0.06209,0,0,0.025149,0,0,0,0.0046269
0.16075,0,0.19082,0,0,0.23754,0,0,0.22552,0,0,0.125,0,0,0.04903,0,0,0.010896,0,0,0.00044776
0.20687,0,0.26022,0,0,0.22097,0,0,0.15493,0,0,0.09791,0,0,0.045597,0,0,0.011567,0,0,0.0019403
0.22813,0,0.19545,0,0,0.19716,0,0,0.18261,0,0,0.11955,0,0,0.05597,0,0,0.019403,0,0,0.0017164
0.11896,0,0.19381,0,0,0.26104,0,0,0.2197,0,0,0.13231,0,0,0.055448,0,0,0.017164,0,0,0.0015672
0.21328,0,0.24687,0,0,0.25112,0,0,0.16567,0,0,0.083806,0,0,0.029104,0,0,0.0088806,0,0,0.0012687
0.3941,0,0.21515,0,0,0.1544,0,0,0.11463,0,0,0.068507,0,0,0.038358,0,0,0.01291,0,0,0.0019403
0.17537,0,0.22522,0,0,0.25754,0,0,0.18948,0,0,0.10291,0,0,0.039552,0,0,0.0091045,0,0,0.0008209
